v20161021csv_oid,dist,solution_id,designation,source_id,random_index,ref_epoch,ra,ra_error,dec,dec_error,parallax,parallax_error,parallax_over_error,pmra,pmra_error,pmdec,pmdec_error,ra_dec_corr,ra_parallax_corr,ra_pmra_corr,ra_pmdec_corr,dec_parallax_corr,dec_pmra_corr,dec_pmdec_corr,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,astrometric_n_obs_al,astrometric_n_obs_ac,astrometric_n_good_obs_al,astrometric_n_bad_obs_al,astrometric_gof_al,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_params_solved,astrometric_primary_flag,astrometric_weight_al,astrometric_pseudo_colour,astrometric_pseudo_colour_error,mean_varpi_factor_al,astrometric_matched_observations,visibility_periods_used,astrometric_sigma5d_max,frame_rotator_object_type,matched_observations,duplicated_source,phot_g_n_obs,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_flux_over_error,phot_g_mean_mag,phot_bp_n_obs,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,phot_bp_mean_mag,phot_rp_n_obs,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,phot_rp_mean_mag,phot_bp_rp_excess_factor,phot_proc_mode,bp_rp,bp_g,g_rp,radial_velocity,radial_velocity_error,rv_nb_transits,rv_template_teff,rv_template_logg,rv_template_fe_h,phot_variable_flag,l,b,ecl_lon,ecl_lat,priam_flags,teff_val,teff_percentile_lower,teff_percentile_upper,a_g_val,a_g_percentile_lower,a_g_percentile_upper,e_bp_min_rp_val,e_bp_min_rp_percentile_lower,e_bp_min_rp_percentile_upper,flame_flags,radius_val,radius_percentile_lower,radius_percentile_upper,lum_val,lum_percentile_lower,lum_percentile_upper,datalink_url,epoch_photometry_url,missing20161021_oid,col1,col2
76,3.957673949359427E-6,1635721458409799680,Gaia DR2 511240922306718592,511240922306718592,121190809,2015.5,26.482778639259696,0.013370038944108003,61.20908390303677,0.015813813804734952,0.2680961889617222,0.02302397470377844,11.644218,-1.075325300714263,0.026803844533957524,-0.2951796729021012,0.035684602491083385,-0.43934453,-0.06273458,-0.49009663,0.31560943,0.17172478,0.3091851,-0.38860166,0.2597773,-0.24864598,-0.67641985,440,0,440,0,-7.280742,253.18492,0.0,0.0,31,false,52.60826,1.582362070160511,0.003444116750852822,-0.012442831,50,18,0.048878297,0,56,true,469,41311.48422513037,8.42737696104248,4902.057,14.148189,48,21048.345999292877,34.81806716829861,604.5237,14.543344,47,30141.605934898842,32.775039526090985,919.65125,13.564004,1.2391216,0,0.9793396,0.39515495,0.58418465,,,0,,,,NOT_AVAILABLE,129.44641436329943,-0.9715257728505405,51.69026901267281,45.94204784597723,100001,5237.0,5105.3335,5358.0,,,,,,,200111,5.9505563,5.6848273,6.2614436,23.996069,18.629486,29.362652,http://geadata.esac.esa.int/data-server/datalink/links?ID=511240922306718592,,83,26.48278,61.20908
77,8.548371291590334E-5,1635721458409799680,Gaia DR2 511217282805392640,511217282805392640,143348797,2015.5,26.6152892842913,0.017447203636088662,61.207065680690036,0.021958150161386213,0.36237418351957534,0.03178002804633107,11.4025755,-1.1096755718498155,0.0313319572620458,-0.15757249536589432,0.04515706021572644,-0.41687548,-0.011458029,-0.55277395,0.28059363,0.045589905,0.26445368,-0.40874496,0.11608974,-0.019622725,-0.6005939,543,543,525,18,9.857474,906.1084,0.0,0.0,31,false,317.24515,1.5701130981811795,0.004209422117216395,0.0035512997,62,18,0.035892423,0,67,false,570,1432619.2913948144,4142.991486696358,345.79346,10.2980385,58,729709.2019409569,5786.314074832749,126.109505,10.693514,57,1051483.1887520035,10302.902721301212,102.056984,9.707415,1.2433118,0,0.98609924,0.3954754,0.59062386,,,0,,,,NOT_AVAILABLE,129.50923742968254,-0.9600544440350963,51.767621163832885,45.90766622224225,100001,5298.25,5150.0,5365.0,,,,,,,200111,25.215193,24.591654,26.687798,451.38705,389.14337,513.63074,http://geadata.esac.esa.int/data-server/datalink/links?ID=511217282805392640,,84,26.61512,61.20704
78,1.4151077512058064E-4,1635721458409799680,Gaia DR2 511217454604082944,511217454604082944,226331060,2015.5,26.651221195423037,0.01210461649274797,61.20698882256367,0.014407665119730963,0.2290643408521026,0.022321983022174592,10.261827,-1.1426133795901423,0.021937353582808544,-0.1613731879459513,0.03135512390567834,-0.4875293,-0.03927324,-0.48048303,0.26234007,0.10043272,0.24192658,-0.3004601,-0.020070797,0.07720318,-0.6618283,482,9,482,0,-5.9005938,316.46756,0.0,1.823253510052564E-15,31,false,96.573906,1.6039131302057754,0.002930838862282162,-0.060388546,55,17,0.041307792,0,60,false,499,75367.33636299016,26.86418104397508,2805.4954,13.495408,47,40511.15767292854,68.02221102006926,595.5578,13.832452,49,52641.4274697384,46.710909647622614,1126.9622,12.958601,1.2359809,0,0.8738508,0.33704376,0.53680706,,,0,,,,NOT_AVAILABLE,129.52616945006346,-0.9564618666240771,51.788943078697315,45.89875705666288,100001,5579.5,5400.0,5925.6973,,,,,,,200111,8.119848,7.1987906,8.668639,57.56674,42.97731,72.156166,http://geadata.esac.esa.int/data-server/datalink/links?ID=511217454604082944,,85,26.65093,61.20697
81,8.658569340337076E-6,1635721458409799680,Gaia DR2 511264149490855808,511264149490855808,1620754608,2015.5,26.54046654815067,0.018657796732357294,61.20595806369092,0.021898330289841877,0.3005332234161247,0.02944745501647085,10.205746,-1.1280718427662846,0.03303621885816887,-0.1870554691084548,0.04620092670191983,-0.48319656,0.05722148,-0.5846257,0.3749379,0.067036994,0.35352635,-0.4199827,0.09493806,-0.09504488,-0.64818424,472,429,463,9,4.9728794,624.7746,0.0,0.0,31,true,224.06734,1.6111630365428926,0.004649401810325398,-0.017236823,53,19,0.03982171,0,58,true,496,159652.24663245433,404.73787682074607,394.45837,12.6804285,48,88457.71899346446,643.3678981494265,137.49165,12.984549,47,106976.82052111448,1006.3338088145962,106.30351,12.188696,1.2241265,0,0.79585266,0.30412006,0.4917326,,,0,,,,NOT_AVAILABLE,129.47423968377203,-0.9687445299621545,51.722289967545755,45.92514236342002,100001,6022.0,5781.0,6564.28,1.9933,1.618,2.1571,0.9797,0.7779,1.0886,200111,7.630852,6.4221487,8.280348,68.992805,57.785282,80.200325,http://geadata.esac.esa.int/data-server/datalink/links?ID=511264149490855808,,88,26.54046,61.20595
82,3.936886652133262E-5,1635721458409799680,Gaia DR2 511264183850594432,511264183850594432,1293163964,2015.5,26.514739596259112,0.011789729422448545,61.20504422215591,0.014240749504668368,0.32958549874404974,0.020533950278888196,16.05076,-0.9400405831600755,0.02025459242436916,-0.23005783381212966,0.030756586406163678,-0.34167743,0.04904521,-0.52255017,0.32636818,0.14305143,0.28526974,-0.32652515,0.09366315,-0.17587383,-0.5651418,412,0,410,2,-8.109266,214.83334,0.0,0.0,31,true,98.12187,1.5898672134109464,0.0030320819900892626,-0.022316245,47,16,0.041010745,0,60,false,448,76874.36103283093,18.560118743776012,4141.911,13.473912,39,40538.23117688183,65.32660958158502,620.547,13.831726,38,53970.83334429699,47.930189040724,1126.03,12.931522,1.2293965,0,0.9002037,0.35781384,0.54238987,,,0,,,,NOT_AVAILABLE,129.46231550156185,-0.9722443421173452,51.70631085902643,45.93069776675282,100001,5471.5,5010.5503,6207.7,,,,,,,200111,5.9579926,4.628618,7.1046376,28.662909,23.849718,33.476097,http://geadata.esac.esa.int/data-server/datalink/links?ID=511264183850594432,,89,26.51478,61.20501
83,3.0965090423619045E-5,1635721458409799680,Gaia DR2 511264115131117952,511264115131117952,879538172,2015.5,26.534496910379737,0.018680730521405436,61.20412031636354,0.02289785222404353,0.3021563535717822,0.03207130129235584,9.421393,-1.0101263695941012,0.03344689225995075,-0.1495267970778702,0.0494474331156893,-0.40057656,0.03621247,-0.5284583,0.33044678,-0.026817556,0.3051456,-0.40822855,0.08039247,-0.024801064,-0.559122,424,424,417,7,1.1487188,445.15964,0.0,0.0,31,true,291.3938,1.5998757043231204,0.005054357312912605,-0.015086356,48,18,0.03862219,0,58,true,444,203139.96106405836,42.62353233313228,4765.911,12.418878,50,110633.5518168704,200.3836880442015,552.1086,12.741671,47,137882.5836656161,87.89554730101642,1568.7096,11.913146,1.2233739,0,0.8285246,0.322793,0.5057316,,,0,,,,NOT_AVAILABLE,129.4718151287827,-0.9711463330948119,51.71738651464795,45.925034399655566,100001,5661.75,5504.4507,5774.3335,1.844,1.4697,2.0059,0.927,0.765,1.028,200111,9.781283,9.403585,10.348306,88.57051,73.8369,103.30412,http://geadata.esac.esa.int/data-server/datalink/links?ID=511264115131117952,,90,26.53451,61.20409
86,1.2663395570177433E-4,1635721458409799680,Gaia DR2 511216664322260992,511216664322260992,1290595869,2015.5,26.713644005079406,0.03014319010504389,61.201678780931736,0.03843669387393928,0.47020059711454226,0.054146385502977984,8.683878,-1.142247332950802,0.055583996461947595,-0.28775354009931287,0.08299302115329739,-0.4430451,-0.013395107,-0.5199242,0.3394601,0.012781994,0.2838658,-0.3134621,0.0456867,0.031954713,-0.64264905,455,0,451,4,5.2378335,620.6065,0.14141829527911506,1.6093384859739999,31,false,5.9767246,1.4708624367713758,0.008201466020406107,-0.026335068,52,18,0.09041741,0,61,false,475,6253.867310579052,5.51354375937536,1134.2737,16.197994,0,,,,,0,,,,,,0,,,,,,0,,,,NOT_AVAILABLE,129.55668342506692,-0.9552558850199827,51.822189868707476,45.87883803649669,,,,,,,,,,,,,,,,,,http://geadata.esac.esa.int/data-server/datalink/links?ID=511216664322260992,,93,26.7139,61.20165
88,1.4468471591288031E-4,1635721458409799680,Gaia DR2 511217076646968576,511217076646968576,1404995618,2015.5,26.651146536838834,0.013293731082755715,61.20106295002747,0.015710819954445523,0.312590359381739,0.023127849619514983,13.515756,-1.0875665574511053,0.02265656498318086,-0.15292510323745157,0.035159127477618006,-0.40648827,-0.06532111,-0.5293075,0.39871645,-0.03507293,0.32688418,-0.2630737,0.0032534997,-0.09524011,-0.5389114,444,9,444,0,-6.121576,280.95132,0.0,0.0,31,false,56.561184,1.5903308402022711,0.0033244056775659316,-0.04160297,51,18,0.04415466,0,57,false,472,44835.63818422646,70.13609564403181,639.26624,14.059307,37,23636.076893151017,128.83196144016063,183.46439,14.41745,37,31157.903106549682,171.45664901302692,181.72467,13.528,1.2221078,0,0.8894501,0.35814285,0.5313072,,,0,,,,NOT_AVAILABLE,129.52739192755695,-0.9622604204386361,51.78454913883915,45.89368104930984,100001,5580.19,5222.8,5948.5474,1.788,1.6449,2.1211,0.899,0.826,1.0871,200111,4.5880613,4.037433,5.2374563,18.388618,14.890184,21.887053,http://geadata.esac.esa.int/data-server/datalink/links?ID=511217076646968576,,95,26.65085,61.20104
89,8.984615118074883E-5,1635721458409799680,Gaia DR2 511217076646970240,511217076646970240,987534851,2015.5,26.623696163292305,0.01136866740482315,61.20082542021383,0.013248916965390234,0.32258282399788535,0.019184086197245792,16.815126,-1.1523764406292014,0.020370824699921693,-0.2564731425265318,0.0288603739166314,-0.43332884,-0.031911623,-0.53792995,0.33734486,0.011456679,0.30066004,-0.34784123,0.07926855,-0.063368954,-0.5827799,459,18,458,1,-6.9510345,273.85632,0.0,0.0,31,true,125.70198,1.5981513304108639,0.002850757759283506,-0.027398061,52,19,0.03924982,0,58,false,485,97713.1261858059,13.74363792413256,7109.6987,13.213484,45,51805.601398625055,71.70146067674335,722.51807,13.565446,40,68159.3961239497,44.87458072355149,1518.8865,12.678105,1.2277266,1,0.88734055,0.3519621,0.53537846,,,0,,,,NOT_AVAILABLE,129.51451709113124,-0.9652958797315327,51.76804048970414,45.90023288777286,100002,5447.84,5215.05,5805.0,,,,,,,200111,6.9316306,6.104915,7.564272,38.129654,32.014465,44.244843,http://geadata.esac.esa.int/data-server/datalink/links?ID=511217076646970240,,96,26.62351,61.20082
90,2.3544158159191937E-4,1635721458409799680,Gaia DR2 511217385884614528,511217385884614528,154122457,2015.5,26.68934859889309,0.01683524083593655,61.19981512880625,0.02045832036867256,0.32710163232949596,0.028301847051132374,11.557608,-1.1265933525761196,0.029201488054080262,-0.34925394529670784,0.04276125997272514,-0.48484805,0.030669307,-0.5691715,0.37226337,0.009831679,0.34223717,-0.38779387,0.052358128,-0.032109946,-0.6206836,544,544,534,10,10.092648,928.9021,0.0,0.0,31,false,368.85474,1.6162587262474315,0.00419420907949565,-0.011375392,63,19,0.03560017,0,66,true,557,295179.89242334955,63.42761866222336,4653.807,12.013149,63,165273.53827854712,264.72056120142275,624.3321,12.30588,60,194081.75621149954,117.20707479286702,1655.8877,11.541958,1.2174112,0,0.76392174,0.29273033,0.4711914,,,0,,,,NOT_AVAILABLE,129.54564310513672,-0.9595692450345864,51.80636612704385,45.883209981482146,100001,6066.733,5640.0,7067.6665,,,,,,,200111,9.385997,6.91573,10.860053,107.516464,92.3015,122.73143,http://geadata.esac.esa.int/data-server/datalink/links?ID=511217385884614528,,97,26.68886,61.19981
91,1.5924471793972222E-4,1635721458409799680,Gaia DR2 511241265903790720,511241265903790720,806269376,2015.5,26.359547813606596,0.011039402799714715,61.19987909582412,0.013222459788875252,0.383527193746965,0.01826415426991472,20.998903,-1.1799360858962806,0.019439779170459286,0.020327970504757247,0.02702751617571912,-0.4400861,-0.019338869,-0.54692525,0.30156225,0.036566786,0.27059942,-0.3471899,0.07223622,-0.023278585,-0.5960693,477,0,476,1,-7.087624,284.7606,0.0,0.0,31,true,104.335754,1.5969908773642314,0.0027434022121007617,-0.0066328617,54,19,0.038470604,0,57,false,485,81244.08119706782,23.582521874747187,3445.0972,13.413886,56,43078.52731413507,77.43691374656079,556.3048,13.765736,53,57142.36066460171,64.59759146391585,884.58966,12.869525,1.2335777,0,0.8962107,0.35184956,0.5443611,,,0,,,,NOT_AVAILABLE,129.39027636370218,-0.9929174721935554,51.61016624882654,45.964557103708216,100001,5445.85,5137.25,5739.0522,,,,,,,200111,5.320656,4.7908897,5.9790907,22.433023,19.443878,25.422169,http://geadata.esac.esa.int/data-server/datalink/links?ID=511241265903790720,,98,26.35925,61.19981
92,2.2272506248421127E-5,1635721458409799680,Gaia DR2 511240887946984320,511240887946984320,26770531,2015.5,26.471872391836254,0.01287970133083836,61.1994005937829,0.014808445416259575,0.3168835856427408,0.020671585739465252,15.329428,-1.088137398895033,0.022159019932477174,-0.23137224591705285,0.030984190610187107,-0.5437573,0.08561621,-0.58720386,0.39576253,0.043788772,0.37036598,-0.4100247,-0.03581771,0.019982463,-0.67358255,442,9,442,0,-4.95244,305.80524,0.0,0.0,31,false,126.90686,1.5937495909785977,0.0028612304604787534,-0.04000597,51,18,0.043196138,0,57,true,459,98875.80249777321,15.996854845512031,6180.9526,13.200641,50,53084.97508354079,62.51130247517058,849.20605,13.5389595,45,68377.44906443835,50.40428903440061,1356.58,12.674638,1.2284343,1,0.8643217,0.33831882,0.5260029,,,0,,,,NOT_AVAILABLE,129.44330652328017,-0.9820950209933332,51.676650708171344,45.936419757400316,100002,5745.0,5400.0,6182.0947,1.7915,1.6442,2.01,0.889,0.6856,1.0141,200111,6.301097,5.441579,7.1319566,38.966118,32.204803,45.727432,http://geadata.esac.esa.int/data-server/datalink/links?ID=511240887946984320,,99,26.47189,61.19938
93,2.9083979260106197E-5,1635721458409799680,Gaia DR2 511240681788554624,511240681788554624,902288943,2015.5,26.474683782427864,0.01242262498084076,61.19802892930465,0.015230148122873991,0.2549591429392837,0.022250528643834498,11.458566,-1.1225622500477983,0.021208466641753063,-0.31892247689247555,0.030935146217946012,-0.52714,-0.06690009,-0.52392006,0.3059308,0.18124832,0.27085316,-0.3023474,-0.072587654,0.07336997,-0.6560926,473,0,472,1,-5.846888,309.62546,0.0,0.0,31,false,95.78065,1.5997693398494797,0.0029676133374863228,-0.048248217,54,18,0.041307468,0,59,false,499,75097.64588668136,11.087171687751928,6773.382,13.4993,53,40523.11830565379,47.05665947818761,861.1559,13.832131,49,51658.838484492095,45.573372100463764,1133.5311,12.979058,1.2274946,0,0.8530731,0.33283138,0.52024174,,,0,,,,NOT_AVAILABLE,129.4449185337583,-0.9831524673708775,51.67731386262102,45.934548047349104,100001,5572.01,5436.5435,5764.0,,,,,,,200111,7.304128,6.8256526,7.672668,46.331776,35.695816,56.967735,http://geadata.esac.esa.int/data-server/datalink/links?ID=511240681788554624,,100,26.47469,61.198
94,2.0162854323203524E-5,1635721458409799680,Gaia DR2 511264115126402176,511264115126402176,1225018513,2015.5,26.529046237117182,0.042639799257775474,61.197529041340175,0.037646405043037415,0.30029315756557845,0.053560464526161894,5.60662,-1.0043839825268555,0.05992206147685867,-0.22512998455959185,0.0689692856956182,-0.47398442,0.20196506,-0.7513924,0.23305227,0.051051915,0.27767146,-0.32445863,-0.2169565,0.003789511,-0.504174,256,256,250,6,5.2866354,380.7507,0.0,0.0,31,true,270.24155,1.6034355788101957,0.008332229678587162,-0.07039284,29,12,0.05159266,0,31,true,268,1409380.8240466,312.4183133083812,4511.1978,10.315795,28,740420.8044714594,655.1699155836988,1130.1202,10.677691,31,974909.1932771124,958.0637032286527,1017.5828,9.78951,1.2170806,1,0.8881817,0.3618965,0.5262852,,,0,,,,NOT_AVAILABLE,129.470634693955,-0.9781425304678898,51.7092955545734,45.92071441854245,100002,5767.9434,5484.0,6262.3633,1.575,1.1346,2.0941,0.696,0.5257,1.002,200111,24.88624,21.111774,27.53001,617.5857,468.80508,766.36633,http://geadata.esac.esa.int/data-server/datalink/links?ID=511264115126402176,,101,26.52906,61.19751
95,6.509245187816534E-5,1635721458409799680,Gaia DR2 511240819227509120,511240819227509120,1649678505,2015.5,26.405690984345753,0.0201350782002215,61.1964381179992,0.024101421859872865,0.34954421594677904,0.03347381215244861,10.442319,-1.184898885981872,0.03480820096981003,-0.21720956056507218,0.04930192292843446,-0.52209085,0.12068778,-0.5621204,0.3894375,-0.06641501,0.37652004,-0.45582247,-0.015687209,0.020079153,-0.65010756,450,450,447,3,1.3992195,484.21185,0.0,0.0,31,true,252.68361,1.5877821606300984,0.005105250414441051,-0.03209562,51,19,0.03975504,0,54,true,476,176064.36318923216,85.09770381421433,2068.9673,12.574187,53,89567.29855358409,188.3999439108123,475.41043,12.971014,53,127984.6016610467,209.4425440602445,611.07263,11.994025,1.2356385,0,0.9769888,0.39682674,0.58016205,,,0,,,,NOT_AVAILABLE,129.4127399942362,-0.9916558425729649,51.63508661199449,45.9502072644277,100001,5181.3174,4987.5,5400.6665,,,,,,,200111,9.668834,8.899381,10.43491,60.7021,51.718937,69.68526,http://geadata.esac.esa.int/data-server/datalink/links?ID=511240819227509120,,102,26.4056,61.19639
96,1.601546553490501E-5,1635721458409799680,Gaia DR2 511264115131118464,511264115131118464,310315886,2015.5,26.534393111566438,0.011597829875107907,61.194693794102044,0.014806789013841411,0.35886645856744415,0.020813407394601365,17.24208,-1.1225913972759363,0.01995572306071625,-0.06602246559115982,0.0307035407740537,-0.4020189,0.07423942,-0.5641743,0.35448474,0.041524164,0.29924163,-0.35328066,0.038287167,-0.019963205,-0.610665,443,0,441,2,-7.776733,243.86183,0.0,0.0,31,true,97.6612,1.6059270490064133,0.0028450074462829864,-0.015552946,51,18,0.04113003,0,61,false,487,77356.42442443734,11.263592904281925,6867.8286,13.467125,41,41953.489294593994,76.3422955935405,549.5445,13.794468,38,52880.712882732056,39.966675900003914,1323.1201,12.953677,1.2259383,0,0.84079075,0.327343,0.51344776,,,0,,,,NOT_AVAILABLE,129.47375020063407,-0.9803722967534799,51.71039255069051,45.9169603541376,100001,5664.0,5163.0,5814.543,,,,,,,200111,5.0776505,4.8181257,6.110898,23.906351,20.184853,27.62785,http://geadata.esac.esa.int/data-server/datalink/links?ID=511264115131118464,,103,26.53441,61.19468
97,2.511227300980787E-4,1635721458409799680,Gaia DR2 511216625664510208,511216625664510208,1591472893,2015.5,26.697910920297627,0.018201395884860153,61.1939522598795,0.021913042056121247,0.33005188067615177,0.02985076610094275,11.05673,-0.9871164252348222,0.031378776991388635,-0.5138852557917958,0.04534796814348046,-0.4908528,-0.0014867685,-0.5710223,0.3730928,0.049124055,0.3306344,-0.3105543,0.07028904,-0.0044068242,-0.6081167,485,485,483,2,6.504344,707.7658,0.0,0.0,31,false,277.77808,1.6118802637171834,0.004661325274709376,-0.022089506,58,19,0.03690278,0,62,false,502,197106.6273228933,30.226215689403833,6521.049,12.451612,59,108487.50750311962,154.50245458582924,702.17334,12.7629385,56,132437.20323652655,74.44186291164664,1779.0688,11.956895,1.2223065,0,0.8060436,0.31132603,0.4947176,,,0,,,,NOT_AVAILABLE,129.5509225018782,-0.9644197574912768,51.807162525627554,45.876062656455204,100001,5824.0,5530.0,6242.55,1.868,1.672,2.0616,0.94,0.8357,1.032,200111,8.291604,7.2170086,9.196678,71.26187,60.91331,81.610435,http://geadata.esac.esa.int/data-server/datalink/links?ID=511216625664510208,,104,26.69739,61.19396
98,6.696189003551717E-6,1635721458409799680,Gaia DR2 511217179726196352,511217179726196352,1470924493,2015.5,26.55762229145378,0.01885561751809845,61.19362687571529,0.022139877830909007,0.3159840141288286,0.03127905750451209,10.102095,-1.0738073439102516,0.03246763211606401,-0.23413274852886393,0.04681825040281822,-0.5004878,0.080766045,-0.5920451,0.3475331,-0.014741806,0.33351168,-0.38724768,0.09133998,-0.1290613,-0.6340783,515,497,508,7,5.664744,704.0789,0.0,0.0,31,true,216.7199,1.6253003889920363,0.004476966187687502,-0.03158746,58,18,0.038317997,0,64,false,524,156494.69907411578,28.72366730714586,5448.284,12.702117,60,88043.6362860251,132.0468392606477,666.7606,12.989643,55,102736.88311295309,74.0747525617987,1386.9352,12.232604,1.2190862,0,0.75703907,0.28752613,0.46951294,,,0,,,,NOT_AVAILABLE,129.48491830045552,-0.9790579582404466,51.72343245810602,45.91031890314648,100001,5857.6333,5546.6665,6329.975,1.8753,1.5554,2.0291,0.9483,0.7673,1.0261,200111,7.6218305,6.52679,8.500403,61.617203,51.876785,71.35762,http://geadata.esac.esa.int/data-server/datalink/links?ID=511217179726196352,,105,26.55761,61.19363
99,1.542944595241661E-4,1635721458409799680,Gaia DR2 511217007927502592,511217007927502592,728255938,2015.5,26.652817383586843,0.019298688142289327,61.19273956987117,0.023174194371838156,0.30227295331051496,0.03272410620302052,9.237012,-1.0865974852760267,0.03350227698803416,-0.30377750132680603,0.04903389242757648,-0.46567965,-0.031968154,-0.55414814,0.29169098,0.083639726,0.2747369,-0.35543275,-0.008539329,0.07095748,-0.6204337,509,509,471,38,16.520199,1172.9298,0.0,0.0,31,true,418.10382,1.630193095814201,0.005108527878030639,-0.0567783,58,18,0.038463123,0,64,false,486,459287.75941341155,188.8230961474257,2432.3706,11.533154,56,257669.69112756063,355.56480219973025,724.6772,11.8237295,54,299696.24574368703,134.39749566385524,2229.9243,11.070217,1.213544,0,0.7535124,0.29057598,0.4629364,,,0,,,,NOT_AVAILABLE,129.52994526778377,-0.970223398225325,51.77943563784778,45.886114093788464,100001,6084.01,5500.0,6969.75,,,,,,,200111,12.594331,9.596668,15.4109535,195.79631,162.7962,228.79642,http://geadata.esac.esa.int/data-server/datalink/links?ID=511217007927502592,,106,26.6525,61.19276
100,3.6475903384436646E-5,1635721458409799680,Gaia DR2 511240677483868032,511240677483868032,1692146979,2015.5,26.494631109210005,0.014350197912706855,61.18999371425079,0.016453012775100574,0.3162102617473121,0.024917055132617282,12.690515,-1.1271402454429487,0.02718011965104872,-0.2526268451153239,0.03653866292669488,-0.4978335,-0.031384952,-0.4930394,0.320204,0.14820533,0.2965611,-0.32014653,0.17581469,-0.13330403,-0.6863649,484,0,481,3,-6.8682127,293.49414,0.0,1.8423057882505543E-15,31,false,42.13993,1.5607881420288994,0.0034718638939978145,-0.049721308,57,18,0.048593014,0,61,false,494,33962.928164345794,6.453540180963833,5262.6816,14.360853,58,16738.00876968487,19.769444376720294,846.6606,14.792129,54,25442.571979316803,18.030051972295897,1411.1202,13.748017,1.2419595,1,1.0441113,0.43127537,0.6128359,,,0,,,,NOT_AVAILABLE,129.4560028893434,-0.988993660688467,51.683271627377856,45.922725450180934,100002,5130.995,4947.0825,5288.98,,,,,,,200111,4.80774,4.5248103,5.1718497,14.433881,11.537689,17.330072,http://geadata.esac.esa.int/data-server/datalink/links?ID=511240677483868032,,107,26.49466,61.18996
101,1.6305697131308417E-5,1635721458409799680,Gaia DR2 511240681788558080,511240681788558080,1587785968,2015.5,26.495125595387087,0.014127746196753244,61.1878947540639,0.016264779729982973,0.31301717557313435,0.0238630136844937,13.117252,-1.2758782646804647,0.02594581290464537,0.0670922000500809,0.034578102278259554,-0.53691036,0.13516745,-0.48705775,0.31442484,0.028767008,0.3022543,-0.35288328,0.080516465,-0.060416058,-0.70518297,465,0,464,1,-6.4797983,288.8434,0.0,0.0,31,false,58.348972,1.5792021153466347,0.003402327001949098,-0.019312654,53,19,0.04695064,0,59,false,486,46470.52886217807,7.704799352316008,6031.3745,14.020422,55,23796.40241466428,28.74835366057059,827.74835,14.4101095,50,33637.07645542764,24.097134425967017,1395.8953,13.444875,1.2359118,1,0.96523476,0.38968754,0.5755472,,,0,,,,NOT_AVAILABLE,129.4566764329297,-0.9909958837518389,51.68202180262982,45.92080021835648,100002,5327.5,5083.0,5423.0,2.204,1.8482,2.461,1.11,0.916,1.229,200111,5.1894326,5.0082684,5.700679,19.544666,15.704233,23.3851,http://geadata.esac.esa.int/data-server/datalink/links?ID=511240681788558080,,108,26.49514,61.18788
102,1.6780022951778123E-4,1635721458409799680,Gaia DR2 511216969261894400,511216969261894400,417955520,2015.5,26.652407809189842,0.011983140165861505,61.1862193896596,0.013847568396564522,0.24231368815202534,0.020511888236040797,11.813329,-0.7680523024089114,0.024198346943254657,-0.48035779534893264,0.03150332137675564,-0.47883892,0.019060511,-0.45814553,0.31124625,-0.0036085006,0.27622873,-0.34231266,0.22339298,-0.14499718,-0.70149857,477,0,477,0,-5.383091,324.65332,0.0,0.0,31,false,77.49195,1.5987866420839514,0.003071595827937285,0.0021292835,56,19,0.04483018,0,63,false,503,61077.8387155588,17.98492724556541,3396.0571,13.723657,62,32488.320089150995,45.93260720944421,707.3041,14.07207,62,42502.20062978593,48.6166845142156,874.2308,13.190891,1.2277861,0,0.88117886,0.34841347,0.5327654,,,0,,,,NOT_AVAILABLE,129.53113626160345,-0.9766369504330349,51.77440840325351,45.880609118508666,100001,5561.06,5404.54,5805.0,,,,,,,200111,6.9616785,6.3888793,7.3707495,41.759277,32.228382,51.290173,http://geadata.esac.esa.int/data-server/datalink/links?ID=511216969261894400,,109,26.65207,61.18626
103,1.7173509392913182E-5,1635721458409799680,Gaia DR2 511217179726465408,511217179726465408,1590952898,2015.5,26.5684134886826,0.014252001272180343,61.18573586603485,0.017410775252420147,0.3131656270507411,0.023055253469348183,13.583265,-1.111145117562695,0.02584055231969366,-0.28785086786387026,0.03805117570567511,-0.51255524,0.007663926,-0.59497106,0.40448448,0.028688999,0.39313498,-0.4876448,0.1186374,-0.0966409,-0.67127836,475,0,471,4,-3.1473022,375.79153,0.0,0.0,31,false,46.75034,1.603285352812535,0.003509088702225629,0.0073202346,54,18,0.051259458,0,58,true,503,37202.82297057401,6.044114638832648,6155.215,14.261926,49,20027.68947508875,30.860979416157132,648.9648,14.597311,49,25635.178170026662,26.36667770711814,972.25665,13.739829,1.2274033,0,0.85748196,0.33538532,0.52209663,,,0,,,,NOT_AVAILABLE,129.49166671893715,-0.9856749399757583,51.72405687104307,45.90087838257968,100001,5644.5,5454.09,5992.0,,,,,,,200111,4.0661674,3.6082165,4.355035,15.120534,12.222793,18.018274,http://geadata.esac.esa.int/data-server/datalink/links?ID=511217179726465408,,110,26.56838,61.18573
