source_id,ra,ra_error,dec,dec_error,parallax,parallax_error,pmra,pmdec,phot_g_mean_mag,bp_rp,radial_velocity,radial_velocity_error,phot_variable_flag,teff_val,a_g_val
511211682168192128,26.869669746764238,0.018358964584122946,61.050484573575886,0.022453543758063743,0.2537784831588504,0.03187061253406246,-1.4738894218112597,-0.1588680358271215,15.047676,1.0695076,,,"NOT_AVAILABLE",5028.46,
511245320352795136,26.25985616092222,0.016882802967800873,61.31647855158026,0.019213363363497465,0.412857057408132,0.02736706078320507,-0.8237748203987598,-1.0361147036125624,15.019145,1.1129036,,,"NOT_AVAILABLE",5058.16,
511216453868294912,26.801617894112876,0.03993413236546846,61.18769189851926,0.04734643747029117,0.44083002677685235,0.06956187220328475,-1.261702638670195,-0.13093580870265178,16.781021,1.3940592,,,"NOT_AVAILABLE",4728.57,1.573
511218794633785728,26.818487620582996,0.014623524389283497,61.28172728862429,0.017500016693054673,0.24881624795159896,0.024650168547299005,-1.0334129348181986,-0.3006994212993397,14.825094,0.9575815,,,"NOT_AVAILABLE",5286.25,
511240677483868032,26.494631109210005,0.014350197912706855,61.18999371425079,0.016453012775100574,0.3162102617473121,0.024917055132617282,-1.1271402454429487,-0.2526268451153239,14.360853,1.0441113,,,"NOT_AVAILABLE",5130.995,
511213468874473344,26.822812620688087,0.019222094479251765,61.1695138670841,0.022624329944816824,0.4151223938735603,0.033540492725917526,2.308955154860625,-3.1128199262603884,15.509242,1.6288939,,,"NOT_AVAILABLE",4283.27,
511219378749337856,26.637232903390235,0.041261343723891286,61.28702430020333,0.04685114590441992,0.3547220611795987,0.06874886373512254,-1.034593535855235,-0.4168926661322217,16.961098,1.4500237,,,"NOT_AVAILABLE",4390.0,2.505
511239032520933376,26.26087778542567,0.012562816603891634,61.09199498860964,0.014857410632937936,0.31907532107084063,0.022660219135714324,-0.97910343833462,-0.5418557055910388,13.80708,0.7755289,,,"NOT_AVAILABLE",6037.533,
511217317165414528,26.57412727548001,0.01701597804944194,61.214894964423756,0.021594975455004245,0.3531851440501678,0.0314741950686044,-1.0602695051633437,-0.22164783579083605,14.996505,0.9388418,,,"NOT_AVAILABLE",5351.6665,
511243396207589888,26.07910555297602,0.014004249768882865,61.19219264048451,0.01607485003293696,0.478599600888832,0.02256244499571666,1.2558472990875695,-1.8266638617077746,14.638762,0.9772768,,,"NOT_AVAILABLE",5335.1,
