source_id,ra,ra_error,dec,dec_error,parallax,parallax_error,parallax_over_error,phot_g_mean_mag,bp_rp,radial_velocity,radial_velocity_error,phot_variable_flag,teff_val,a_g_val
511191306841866880,26.459816637109615,0.0494577642795352,61.04279524884275,0.05571893725156926,0.40243644403773615,0.0794240676551821,5.066933,17.23801,1.6999264,,,"NOT_AVAILABLE",,
511189142168835456,26.712823950948316,0.04921681421083061,61.053348519426464,0.056323392120845375,1.0852285903045307,0.08402665923602923,12.915289,16.267359,,,,"NOT_AVAILABLE",,
511192676929002368,26.556232175517223,0.15749398284319874,61.06551902260257,0.16852135359655718,1.5875623092045112,0.2491869849332088,6.370968,19.079138,2.6190968,,,"NOT_AVAILABLE",,
511193334066392704,26.607521495616094,0.028666713843293078,61.13829095268332,0.031735284279806764,0.4001846772907296,0.04526608189462661,8.840718,15.998634,1.1625319,,,"NOT_AVAILABLE",4962.027,
511193334066395904,26.611846038443257,0.019520837481416194,61.12825288789492,0.022392310632964353,0.32786304065329497,0.03133201137725653,10.464155,10.487326,0.96402264,,,"NOT_AVAILABLE",5327.375,
511193535922695936,26.5150190567121,0.0702795827099239,61.14114524245841,0.07770290943380789,0.7389923619190676,0.10917370616715644,6.768959,17.77694,1.8035545,,,"NOT_AVAILABLE",,
511193402785868928,26.588679393499383,0.020672647765155233,61.139397187438085,0.0235946152782526,0.3642002050731832,0.030983308872592166,11.754723,15.106936,1.1163797,,,"NOT_AVAILABLE",5011.0225,
511192333331751552,26.694861805000553,0.11646979163769364,61.107602376408366,0.11675018310392508,1.2010187090729059,0.1770451115886376,6.7836876,18.519663,2.198063,,,"NOT_AVAILABLE",,
511193471505346432,26.529478207683947,0.017892093042315153,61.139643718584274,0.0206396799077102,0.3187012502369492,0.029357777568261415,10.855769,14.91225,0.8615227,,,"NOT_AVAILABLE",5659.8105,
511193368426130688,26.62458114990139,0.027435312374839094,61.138037337387836,0.031212367767886832,0.32597358470068644,0.04580621673671545,7.116361,16.129581,1.2392673,,,"NOT_AVAILABLE",4883.25,
511192951807009280,26.496760953077253,0.04839253910224481,61.09227163042919,0.05393254611256018,0.5949214431371687,0.07969775097260282,7.4647207,17.153856,1.515028,,,"NOT_AVAILABLE",,
511192956109288832,26.515486659587104,0.03272391126182597,61.08581094280468,0.036781997835024574,0.48688884081729933,0.05600523664516182,8.69363,16.530418,1.5010185,,,"NOT_AVAILABLE",4388.23,2.0295
511192062756091392,26.592694371088072,0.014411816585315911,61.08359306025275,0.016220701649537785,0.3133661623151414,0.023897690507418946,13.112822,14.325907,0.947917,,,"NOT_AVAILABLE",5278.8667,
511192371993736832,26.625372275109164,0.018743456402840555,61.08264716619339,0.019986189588742216,0.2935763051648871,0.02868418682166441,10.234778,14.882265,0.81670284,,,"NOT_AVAILABLE",5831.0,
511189279617285248,26.748158644398643,0.15536533901003413,61.073632476999244,0.15813583998346156,3.958992802777895,0.2225145564640268,17.792063,18.777431,2.896904,,,"NOT_AVAILABLE",,
511191444280803072,26.480382250921306,0.06081913111145652,61.079807073577435,0.06616033489944352,0.504447591276305,0.10040589395600649,5.0240836,17.566217,1.5638618,,,"NOT_AVAILABLE",,
511192371993738240,26.643537976459676,0.0310542121494403,61.0781865214177,0.03522046497886045,0.4984549609045687,0.051237991622801016,9.7282295,16.34963,1.447793,,,"NOT_AVAILABLE",4429.3335,
511192921749552640,26.499793243984286,0.0186479019504042,61.080300816982145,0.021196367349195996,0.3505519974750308,0.03227352108667782,10.861907,15.365948,1.0463209,,,"NOT_AVAILABLE",5148.8,
511189313977023232,26.757477248107456,0.05788753115482982,61.075696246142975,0.06745772996622511,0.473451096603918,0.0911705565466527,5.193026,17.309496,1.6141605,,,"NOT_AVAILABLE",,
511193471505350656,26.549768792833913,0.028691499324633697,61.12330347667563,0.032602232830713396,0.3100556554491866,0.04657296276397328,6.6574173,16.163855,1.1230555,,,"NOT_AVAILABLE",4933.68,
511192578152153600,26.634554133347816,0.022612486436576436,61.119224542641156,0.02594949245414854,0.3195771122390771,0.03528196011638097,9.057805,11.248632,0.7711134,,,"NOT_AVAILABLE",5946.0,
511193093548229504,26.52282749220304,0.04383899969313243,61.12106002267644,0.04950857536659437,0.3667408235718616,0.07028469056750776,5.217933,16.99234,1.3578892,,,"NOT_AVAILABLE",4737.0,
511193230987183104,26.608988784162356,0.059044240349670374,61.11800597572047,0.06579861969141093,0.7765821327920922,0.09148086042861452,8.489012,17.50434,1.7696972,,,"NOT_AVAILABLE",,
